Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,TimeInQPC,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,CPUStartQPC,MsBetweenAppStart,MsCPUBusy,MsCPUWait,MsGPULatency,MsGPUTime,MsGPUBusy,MsGPUWait,MsAnimationError,AnimationTime,MsFlipDelay,MsAllInputToPhotonLatency,MsClickToPhotonLatency
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081070306751,NA,16.21700000000000,16.68100000000000,15.33060000000000,49.55830000000000,64.7945,1081070297094,16.2963,0.9657,15.3306,34.6799,15.8441,1.8077,14.0364,0.1399,22051.7008,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081070468254,NA,16.15030000000000,16.66780000000000,16.22520000000000,51.37450000000000,65.3120,1081070460057,17.0449,0.8197,16.2252,34.2277,17.9665,3.5352,14.4313,-0.3715,22067.9971,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081070641178,NA,17.29240000000000,16.64860000000000,15.67270000000000,50.52770000000000,64.6682,1081070630506,16.7399,1.0672,15.6727,35.1493,16.4456,2.8371,13.6085,0.3963,22085.0420,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081070808649,NA,16.74710000000000,16.69240000000000,15.43290000000000,50.38320000000000,64.6135,1081070797905,16.5073,1.0744,15.4329,34.8550,16.6026,3.0144,13.5882,0.0475,22101.7819,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081070971361,NA,16.27120000000000,16.64780000000000,15.83530000000000,50.81570000000000,64.9901,1081070962978,16.6736,0.8383,15.8353,34.9503,16.7037,2.6171,14.0866,-0.1405,22118.2892,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081071138970,NA,16.76090000000000,16.68090000000000,15.79530000000000,50.44140000000000,64.9101,1081071129714,16.7209,0.9256,15.7953,34.9804,16.3866,2.5981,13.7885,-0.0073,22134.9628,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081071304404,NA,16.54340000000000,16.65420000000000,15.62510000000000,49.83920000000001,65.0209,1081071296923,16.3732,0.7481,15.6251,34.6461,15.9412,1.8088,14.1324,0.0667,22151.6837,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081071467782,NA,16.33780000000000,16.66470000000000,16.13560000000000,51.25080000000001,65.3478,1081071460655,16.8483,0.7127,16.1356,34.2141,17.7494,3.3972,14.3522,-0.2915,22168.0569,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081071639556,NA,17.17740000000000,16.66250000000000,15.85820000000000,50.68000000000000,64.8329,1081071629138,16.9000,1.0418,15.8582,35.1152,16.6066,2.8091,13.7975,0.1858,22184.9052,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081071807212,NA,16.76560000000000,16.67150000000000,15.66250000000000,50.52600000000000,64.7388,1081071798138,16.5699,0.9074,15.6625,34.8218,16.6116,3.0019,13.6097,0.2285,22201.8052,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081071976700,NA,16.94880000000000,16.65900000000000,15.25600000000000,50.23360000000000,64.4490,1081071963837,16.5423,1.2863,15.2560,34.8635,16.6564,2.8287,13.8277,-0.0891,22218.3751,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081072139597,NA,16.28970000000000,16.66250000000000,15.39790000000000,49.57430000000000,64.8218,1081072129260,16.4316,1.0337,15.3979,34.9776,15.6304,2.0531,13.5773,-0.1202,22234.9174,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081072304666,NA,16.50690000000000,16.68680000000000,15.56440000000000,50.53190000000000,65.0017,1081072293576,16.6734,1.1090,15.5644,34.1764,17.4645,3.0340,14.4305,-0.2552,22251.3490,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081072471013,NA,16.63470000000000,16.66610000000000,15.96020000000000,49.85740000000001,65.0331,1081072460310,17.0305,1.0703,15.9602,34.9675,15.9602,1.8524,14.1078,0.0073,22268.0224,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081072641277,NA,17.02640000000000,16.65480000000000,15.47420000000000,50.49620000000000,64.6615,1081072630615,16.5404,1.0662,15.4742,33.8972,17.6652,3.6214,14.0438,0.3757,22285.0529,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081072807840,NA,16.65630000000000,16.66710000000000,15.68830000000000,50.46480000000000,64.6723,1081072796019,16.8704,1.1821,15.6883,35.0220,16.6249,2.7125,13.9124,-0.1267,22301.5933,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081072974129,NA,16.62890000000000,16.66520000000000,15.65620000000000,50.25560000000000,64.7086,1081072964723,16.5968,0.9406,15.6562,34.7765,16.4197,2.9784,13.4413,0.2052,22318.4637,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081073142640,NA,16.85110000000000,16.66590000000000,15.12080000000000,50.53500000000000,64.5234,1081073130691,16.3157,1.1949,15.1208,34.5994,17.1305,3.0514,14.0791,-0.0691,22335.0605,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081073304449,NA,16.18090000000000,16.66610000000000,15.83030000000000,49.77330000000000,65.0086,1081073293848,16.8904,1.0601,15.8303,35.4142,15.4192,1.8008,13.6184,-0.3504,22351.3762,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081073469894,NA,16.54450000000000,16.68000000000000,15.73910000000000,49.94490000000000,65.1441,1081073462752,16.4533,0.7142,15.7391,33.9430,16.7161,2.3599,14.3562,0.2104,22368.2666,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081073634750,NA,16.48560000000000,16.68810000000000,16.25750000000000,51.13060000000000,65.3466,1081073627285,17.0040,0.7465,16.2575,34.2058,17.6713,3.3182,14.3531,-0.2348,22384.7199,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081073805523,NA,17.07730000000000,16.64020000000000,15.92520000000000,49.57010000000000,64.9095,1081073797325,16.7450,0.8198,15.9252,34.8731,15.5168,1.8271,13.6897,0.3638,22401.7239,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081073972766,NA,16.72430000000000,16.65830000000000,15.55530000000000,50.41330000000000,64.8435,1081073964775,16.3544,0.7991,15.5553,33.6449,17.5675,2.9555,14.6120,0.0867,22418.4689,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081074139852,NA,16.70860000000000,16.66350000000000,15.52070000000000,50.40960000000000,64.7984,1081074128319,16.6740,1.1533,15.5207,34.8580,16.7049,2.6377,14.0672,-0.3091,22434.8233,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081074313212,NA,17.33600000000000,16.66920000000000,15.05400000000000,49.67590000000001,64.1316,1081074295059,16.8693,1.8153,15.0540,34.8889,16.6023,2.6016,14.0007,0.0048,22451.4973,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081074473567,NA,16.03550000000000,16.67240000000000,15.70610000000000,49.57320000000000,64.7685,1081074463752,16.6876,0.9815,15.7061,34.6219,15.9328,1.8667,14.0661,0.1969,22468.3666,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081074638665,NA,16.50980000000000,16.66970000000000,15.74360000000000,50.99710000000000,64.9284,1081074630628,16.5473,0.8037,15.7436,33.8671,17.9337,3.5675,14.3662,0.0179,22485.0542,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081074803365,NA,16.47000000000000,16.65180000000000,16.06970000000000,50.64970000000000,65.1102,1081074796101,16.7961,0.7264,16.0697,35.2535,16.1226,2.5267,13.5959,-0.1045,22501.6015,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081074970470,NA,16.71050000000000,16.68360000000000,15.64780000000000,51.19710000000000,65.0833,1081074964062,16.2886,0.6408,15.6478,34.5800,17.2579,3.4048,13.8531,0.1125,22518.3976,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081075137885,NA,16.74150000000000,16.66130000000000,15.81410000000000,50.86210000000001,65.0031,1081075126948,16.9078,1.0937,15.8141,35.5493,16.4065,2.8919,13.5146,-0.3727,22534.6862,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081075304095,NA,16.62100000000000,16.68120000000000,15.85340000000000,49.83520000000000,65.0633,1081075296026,16.6603,0.8069,15.8534,35.0480,15.5941,1.8435,13.7506,0.2266,22551.5940,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081075475167,NA,17.10720000000000,16.64530000000000,15.29440000000000,49.44110000000001,64.6014,1081075462629,16.5482,1.2538,15.2944,33.9818,16.7131,2.2775,14.4356,0.0150,22568.2543,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081075640022,NA,16.48550000000000,16.67080000000000,15.78040000000000,50.27090000000000,64.7867,1081075628111,16.9715,1.1911,15.7804,34.1467,17.3153,2.7305,14.5848,-0.1226,22584.8025,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081075808253,NA,16.82310000000000,16.67450000000000,15.71660000000000,50.53360000000000,64.6381,1081075797826,16.7593,1.0427,15.7166,34.4905,17.0858,2.9416,14.1442,0.2970,22601.7740,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081075977381,NA,16.91280000000000,16.65230000000000,14.96680000000000,50.29840000000000,64.3776,1081075965419,16.1630,1.1962,14.9668,34.8170,16.6776,2.9392,13.7384,0.1070,22618.5333,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081076135538,NA,15.81570000000000,16.68680000000000,16.05630000000000,50.81540000000000,65.2487,1081076127049,16.9052,0.8489,16.0563,35.3316,16.3327,2.5281,13.8046,-0.5238,22634.6963,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081076306930,NA,17.13920000000000,16.65390000000000,15.65080000000000,50.37510000000000,64.7634,1081076296101,16.7337,1.0829,15.6508,34.7591,16.6989,2.6286,14.0703,0.2513,22651.6015,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081076474830,NA,16.79000000000000,16.65340000000000,15.55700000000000,50.47640000000001,64.6268,1081076463438,16.6962,1.1392,15.5570,34.7243,16.8913,2.8643,14.0270,0.0803,22668.3352,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081076642539,NA,16.77090000000000,16.67740000000000,15.46990000000000,50.34570000000000,64.5333,1081076630400,16.6838,1.2139,15.4699,34.9194,16.6402,2.6169,14.0233,0.0188,22685.0314,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081076805590,NA,16.30510000000000,16.66510000000000,15.81780000000000,50.74810000000000,64.8933,1081076797238,16.6530,0.8352,15.8178,34.8758,16.7075,2.9092,13.7983,0.0187,22701.7152,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081076975005,NA,16.94150000000000,16.67790000000000,15.26080000000000,50.21390000000000,64.6297,1081076963768,16.3845,1.1237,15.2608,34.9303,16.4073,2.6482,13.7591,-0.0249,22718.3682,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081077134668,NA,15.96630000000000,16.66240000000000,16.16170000000000,51.38060000000000,65.3258,1081077127613,16.8672,0.7055,16.1617,34.9531,17.1330,3.0660,14.0670,-0.2779,22734.7527,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081077306920,NA,17.22520000000000,16.66250000000000,15.69830000000000,50.34440000000000,64.7631,1081077296285,16.7618,1.0635,15.6983,35.2189,16.1890,2.6077,13.5813,0.2047,22751.6199,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081077474912,NA,16.79920000000000,16.66250000000000,15.44080000000000,50.45180000000001,64.6264,1081077463903,16.5417,1.1009,15.4408,34.6461,16.9066,2.8303,14.0763,0.0993,22768.3817,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081077642306,NA,16.73940000000000,16.67200000000000,15.41870000000000,50.15060000000000,64.5590,1081077629320,16.7173,1.2986,15.4187,35.0110,16.4382,2.6610,13.7772,-0.1303,22784.9234,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081077807658,NA,16.53520000000000,16.66360000000000,15.42270000000000,51.01240000000000,64.6874,1081077796493,16.5392,1.1165,15.4227,34.7319,17.3970,3.3559,14.0411,0.0537,22801.6407,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081077970957,NA,16.32990000000000,16.65300000000000,15.93250000000000,50.87580000000001,65.0105,1081077961885,16.8397,0.9072,15.9325,35.5897,16.1933,2.5168,13.6765,-0.1138,22818.1799,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081078137493,NA,16.65360000000000,16.73840000000000,15.88500000000000,50.90340000000000,65.0953,1081078130282,16.6061,0.7211,15.8850,34.9433,16.6812,2.9339,13.7473,0.1013,22835.0196,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081078303852,NA,16.63590000000000,16.63620000000000,15.85220000000000,49.86680000000000,65.0956,1081078296343,16.6031,0.7509,15.8522,35.0184,15.5993,1.7735,13.8258,-0.0301,22851.6257,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081078473108,NA,16.92560000000000,16.62950000000000,15.69240000000000,50.66040000000000,64.7995,1081078462374,16.7658,1.0734,15.6924,34.0146,17.7192,3.3701,14.3491,-0.0264,22868.2288,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081078640486,NA,16.73780000000000,16.68100000000000,15.81470000000000,49.28330000000000,64.7427,1081078630032,16.8601,1.0454,15.8147,34.9680,15.3607,1.5976,13.7631,0.0848,22884.9946,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081078806870,NA,16.63840000000000,16.66650000000000,15.46370000000000,50.85090000000000,64.7708,1081078798633,16.2874,0.8237,15.4637,33.4686,18.2060,3.9248,14.2812,0.1936,22901.8547,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081078968682,NA,16.18120000000000,16.66400000000000,15.79620000000000,50.04010000000000,65.2536,1081078961507,16.5137,0.7175,15.7962,35.3872,15.3704,1.7957,13.5747,-0.3766,22918.1421,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081079138034,NA,16.93520000000000,16.66300000000000,15.85350000000000,50.53830000000000,64.9814,1081079126644,16.9925,1.1390,15.8535,34.2439,17.4334,3.2552,14.1782,-0.1493,22934.6558,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081079307146,NA,16.91120000000000,16.66800000000000,15.74600000000000,50.52980000000000,64.7382,1081079296569,16.8037,1.0577,15.7460,34.6848,16.9027,2.8489,14.0538,0.3245,22951.6483,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081079477747,NA,17.06010000000000,16.67210000000000,15.19720000000000,50.54320000000001,64.3502,1081079464606,16.5113,1.3141,15.1972,34.7838,17.0735,3.0334,14.0401,0.1316,22968.4520,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081079639019,NA,16.12720000000000,16.69520000000000,15.76800000000000,49.63400000000000,64.9182,1081079629719,16.6980,0.9300,15.7680,35.3460,15.2180,1.7016,13.5164,-0.1839,22984.9633,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081079805427,NA,16.64080000000000,16.63400000000000,15.73810000000000,49.77810000000000,64.9114,1081079796699,16.6109,0.8728,15.7381,33.8660,16.7849,2.7667,14.0182,0.0640,23001.6613,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081079969620,NA,16.41930000000000,16.68420000000000,16.12880000000000,49.93060000000001,65.1763,1081079962808,16.8100,0.6812,16.1288,34.0400,16.5718,2.1556,14.4162,-0.0733,23018.2722,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081080142578,NA,17.29580000000000,16.64000000000000,15.54800000000000,49.30440000000000,64.5205,1081080130908,16.7150,1.1670,15.5480,33.8018,16.6696,2.4754,14.1942,0.1700,23035.0822,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081080310934,NA,16.83560000000000,16.66820000000000,15.33240000000000,49.94510000000000,64.3531,1081080298058,16.6200,1.2876,15.3324,33.7564,17.4763,3.0752,14.4011,0.0468,23051.7972,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081080473540,NA,16.26060000000000,16.71610000000000,15.73870000000000,49.55160000000000,64.8086,1081080464258,16.6669,0.9282,15.7387,34.6127,15.8671,1.7676,14.0995,-0.0961,23068.4172,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081080642821,NA,16.92810000000000,16.63130000000000,15.25220000000000,49.33170000000000,64.5118,1081080630927,16.4416,1.1894,15.2522,33.8129,16.7082,2.3541,14.3541,0.0356,23085.0841,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081080805781,NA,16.29600000000000,16.64580000000000,15.88200000000000,50.46390000000000,64.8616,1081080795343,16.9258,1.0438,15.8820,34.0795,17.4282,3.0836,14.3446,-0.2042,23101.5257,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081080977596,NA,17.18150000000000,16.68290000000000,15.47490000000000,50.23390000000001,64.3630,1081080964601,16.7744,1.2995,15.4749,34.5819,16.9515,2.9064,14.0451,0.2429,23118.4515,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081081142201,NA,16.46050000000000,16.66310000000000,15.49360000000000,50.41610000000000,64.5656,1081081132345,16.4792,0.9856,15.4936,34.7590,16.6427,2.8962,13.7465,0.1113,23135.2259,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081081307977,NA,16.57760000000000,16.67900000000000,15.44460000000000,50.46420000000001,64.6670,1081081297137,16.5286,1.0840,15.4446,34.9225,16.6257,2.7294,13.8963,-0.1998,23151.7051,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081081473102,NA,16.51250000000000,16.64250000000000,15.79190000000000,49.63460000000000,64.7970,1081081462423,16.8598,1.0679,15.7919,35.0196,15.6829,1.8843,13.7986,-0.1139,23168.2337,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081081641106,NA,16.80040000000000,16.72550000000000,15.22000000000000,49.49560000000000,64.7221,1081081631021,16.2285,1.0085,15.2200,33.8427,16.6614,2.2589,14.4025,0.1343,23185.0935,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081081805985,NA,16.48790000000000,16.62440000000000,15.89640000000000,49.71040000000000,64.8586,1081081793306,17.1643,1.2679,15.8964,34.2756,16.7027,2.2573,14.4454,-0.3959,23201.3220,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081081975634,NA,16.96490000000000,16.65270000000000,15.50050000000000,50.35640000000000,64.5464,1081081964949,16.5690,1.0685,15.5005,33.8140,17.6109,3.1167,14.4942,0.5116,23218.4863,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081082137159,NA,16.15250000000000,16.67270000000000,16.18740000000000,50.90840000000000,65.0666,1081082130639,16.8394,0.6520,16.1874,34.8559,16.7045,2.6529,14.0516,-0.1037,23235.0553,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081082311926,NA,17.47670000000000,16.65800000000000,15.18460000000000,50.10560000000000,64.2479,1081082299033,16.4739,1.2893,15.1846,34.7210,16.6739,3.1049,13.5690,0.1814,23251.8947,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081082475080,NA,16.31540000000000,16.68010000000000,15.37820000000000,49.40160000000000,64.6126,1081082463772,16.5090,1.1308,15.3782,34.9210,15.6114,1.9109,13.7005,-0.2062,23268.3686,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081082636812,NA,16.17320000000000,16.66220000000000,15.82540000000000,49.88740000000000,65.1016,1081082628862,16.6204,0.7950,15.8254,34.0234,16.6590,2.0753,14.5837,-0.1532,23284.8776,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081082804484,NA,16.76720000000000,16.71450000000000,16.00140000000000,50.58140000000000,65.0489,1081082795066,16.9432,0.9418,16.0014,34.0620,17.4612,3.3550,14.1062,-0.0941,23301.4980,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081082976334,NA,17.18500000000000,16.61510000000000,15.49710000000000,49.29260000000000,64.4790,1081082964498,16.6807,1.1836,15.4971,34.5800,15.8962,2.0341,13.8621,0.3281,23318.4412,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081083140395,NA,16.40610000000000,16.66630000000000,15.64580000000000,50.56510000000000,64.7392,1081083131305,16.5548,0.9090,15.6458,33.7955,17.6786,3.2424,14.4362,0.0144,23335.1219,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081083305739,NA,16.53440000000000,16.66920000000000,15.85790000000000,50.44380000000000,64.8740,1081083296853,16.7465,0.8886,15.8579,34.9193,16.4131,2.6113,13.8018,-0.1144,23351.6767,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081083476012,NA,17.02730000000000,16.66400000000000,15.20440000000000,49.27290000000000,64.5107,1081083464318,16.3738,1.1694,15.2044,34.5859,15.8564,1.8048,14.0516,0.0825,23368.4232,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081083639952,NA,16.39400000000000,16.67040000000000,15.64480000000000,49.53470000000000,64.7871,1081083628056,16.8344,1.1896,15.6448,34.0685,16.6558,2.4368,14.2190,-0.2966,23384.7970,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081083806789,NA,16.68370000000000,16.66450000000000,15.76910000000000,50.61440000000000,64.7679,1081083796400,16.8080,1.0389,15.7691,33.8899,17.7634,3.5896,14.1738,0.1699,23401.6314,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081083974648,NA,16.78590000000000,16.66570000000000,15.66510000000000,50.50600000000000,64.6477,1081083964480,16.6819,1.0168,15.6651,34.8453,16.6775,2.9039,13.7736,0.1423,23418.4394,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081084140942,NA,16.62940000000000,16.67620000000000,15.51970000000000,49.16950000000000,64.6945,1081084131299,16.4840,0.9643,15.5197,34.8409,15.2929,1.6778,13.6151,0.0057,23435.1213,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081084304547,NA,16.36050000000000,16.67220000000000,15.85630000000000,49.84200000000001,65.0062,1081084296139,16.6971,0.8408,15.8563,33.6498,17.0330,2.6461,14.3869,-0.1882,23451.6053,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081084473318,NA,16.87710000000000,16.65990000000000,15.34650000000000,49.61930000000000,64.7890,1081084463110,16.3673,1.0208,15.3465,33.9857,16.6544,2.0644,14.5900,0.0372,23468.3024,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081084638698,NA,16.53800000000000,16.65050000000000,16.03260000000000,49.71880000000000,64.9015,1081084626783,17.2241,1.1915,16.0326,34.2728,16.6375,2.1043,14.5332,-0.2832,23484.6697,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081084812940,NA,17.42420000000000,16.68860000000000,15.27540000000000,50.20620000000000,64.1659,1081084799024,16.6670,1.3916,15.2754,33.6862,17.9116,3.8708,14.0408,0.5355,23501.8938,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081084978671,NA,16.57310000000000,16.65070000000000,15.26170000000000,50.01830000000000,64.2435,1081084965694,16.5594,1.2977,15.2617,34.9308,16.3852,2.8645,13.5207,0.0163,23518.5608,NA,NA,NA
